action_block_r	action_enter_r	action_recheck_r	association_status	end_return_10m_n	end_return_10m_r	end_return_1m_n	end_return_1m_r	end_return_20m_n	end_return_20m_r	end_return_30m_n	end_return_30m_r	end_return_3m_n	end_return_3m_r	end_return_5m_n	end_return_5m_r	end_return_60m_n	end_return_60m_r	entry_target_n	entry_target_proxy_r	family	field	field_role	missing_pct	n_present	nonentry_avoidance_n	nonentry_avoidance_proxy_r	outcome_n	outcome_target_first_r	type	unique	values
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[148].forming	collected_raw_precursor	35.9	225					categorical	1	"{""False"": 225}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[148].h	collected_raw_precursor	35.9	225					numeric	57	"{""max"": 178400.0, ""median"": 23000.0, ""min"": 1152.0, ""q10"": 2831.0, ""q90"": 135900.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[148].l	collected_raw_precursor	35.9	225					numeric	57	"{""max"": 178300.0, ""median"": 22800.0, ""min"": 1147.0, ""q10"": 2813.0, ""q90"": 134400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[148].o	collected_raw_precursor	35.9	225					numeric	56	"{""max"": 178400.0, ""median"": 22900.0, ""min"": 1148.0, ""q10"": 2827.0, ""q90"": 135700.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[148].partial_volume	collected_raw_precursor	35.9	225					categorical	1	"{""False"": 225}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[148].v	collected_raw_precursor	35.9	225					numeric	58	"{""max"": 190425.0, ""median"": 5151.0, ""min"": 3.0, ""q10"": 120.0, ""q90"": 29918.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].c	collected_raw_precursor	36.18	224					numeric	57	"{""max"": 178300.0, ""median"": 22375.0, ""min"": 1153.0, ""q10"": 2797.0, ""q90"": 135000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].dt	collected_raw_precursor	36.18	224					categorical	16	"{""2026-09-22T11:29:00+09:00"": 103, ""2026-09-22T11:30:00+09:00"": 12, ""2026-09-22T11:31:00+09:00"": 7, ""2026-09-22T11:32:00+09:00"": 5, ""2026-09-23T11:29:00+09:00"": 51, ""2026-09-23T11:30:00+09:00"": 12, ""2026-09-23T11:31:00+09:00"": 10, ""2026-09-23T11:39:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].forming	collected_raw_precursor	36.18	224					categorical	1	"{""False"": 224}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].h	collected_raw_precursor	36.18	224					numeric	57	"{""max"": 178400.0, ""median"": 22425.0, ""min"": 1153.0, ""q10"": 2805.5, ""q90"": 135400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].l	collected_raw_precursor	36.18	224					numeric	57	"{""max"": 178300.0, ""median"": 22275.0, ""min"": 1147.0, ""q10"": 2766.0, ""q90"": 134600.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].o	collected_raw_precursor	36.18	224					numeric	57	"{""max"": 178300.0, ""median"": 22300.0, ""min"": 1152.0, ""q10"": 2797.5, ""q90"": 135150.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].partial_volume	collected_raw_precursor	36.18	224					categorical	1	"{""False"": 224}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[149].v	collected_raw_precursor	36.18	224					numeric	58	"{""max"": 80179.0, ""median"": 5797.0, ""min"": 8.0, ""q10"": 143.0, ""q90"": 18242.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].c	collected_raw_precursor	2.56	342					numeric	87	"{""max"": 214000.0, ""median"": 14440.0, ""min"": 1119.0, ""q10"": 2345.0, ""q90"": 130700.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].dt	collected_raw_precursor	2.56	342					categorical	9	"{""2026-09-22T09:14:00+09:00"": 197, ""2026-09-22T09:15:00+09:00"": 4, ""2026-09-22T09:16:00+09:00"": 5, ""2026-09-22T09:21:00+09:00"": 4, ""2026-09-22T09:41:00+09:00"": 6, ""2026-09-23T09:14:00+09:00"": 108, ""2026-09-23T09:15:00+09:00"": 10, ""2026-09-23T09:16:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].forming	collected_raw_precursor	2.56	342					categorical	1	"{""False"": 342}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].h	collected_raw_precursor	2.56	342					numeric	87	"{""max"": 214500.0, ""median"": 14480.0, ""min"": 1124.0, ""q10"": 2345.0, ""q90"": 130800.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].l	collected_raw_precursor	2.56	342					numeric	87	"{""max"": 213500.0, ""median"": 14400.0, ""min"": 1118.0, ""q10"": 2345.0, ""q90"": 130400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].o	collected_raw_precursor	2.56	342					numeric	87	"{""max"": 214500.0, ""median"": 14470.0, ""min"": 1118.0, ""q10"": 2345.0, ""q90"": 130400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].partial_volume	collected_raw_precursor	2.56	342					categorical	1	"{""False"": 342}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[14].v	collected_raw_precursor	2.56	342					numeric	88	"{""max"": 297415.0, ""median"": 4225.0, ""min"": 21.0, ""q10"": 963.0, ""q90"": 71297.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].c	collected_raw_precursor	37.04	221					numeric	58	"{""max"": 178300.0, ""median"": 22800.0, ""min"": 1160.0, ""q10"": 2690.0, ""q90"": 134600.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].dt	collected_raw_precursor	37.04	221					categorical	16	"{""2026-09-22T11:30:00+09:00"": 103, ""2026-09-22T11:31:00+09:00"": 12, ""2026-09-22T11:32:00+09:00"": 7, ""2026-09-22T12:48:00+09:00"": 5, ""2026-09-23T11:30:00+09:00"": 50, ""2026-09-23T11:31:00+09:00"": 12, ""2026-09-23T11:32:00+09:00"": 9, ""2026-09-23T11:40:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].forming	collected_raw_precursor	37.04	221					categorical	1	"{""False"": 221}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].h	collected_raw_precursor	37.04	221					numeric	57	"{""max"": 178400.0, ""median"": 22950.0, ""min"": 1162.0, ""q10"": 2715.0, ""q90"": 135100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].l	collected_raw_precursor	37.04	221					numeric	57	"{""max"": 178300.0, ""median"": 22800.0, ""min"": 1153.0, ""q10"": 2680.0, ""q90"": 134000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].o	collected_raw_precursor	37.04	221					numeric	57	"{""max"": 178400.0, ""median"": 22900.0, ""min"": 1153.0, ""q10"": 2705.0, ""q90"": 135000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].partial_volume	collected_raw_precursor	37.04	221					categorical	1	"{""False"": 221}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[150].v	collected_raw_precursor	37.04	221					numeric	57	"{""max"": 164488.0, ""median"": 3981.0, ""min"": 2.0, ""q10"": 60.0, ""q90"": 17679.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].c	collected_raw_precursor	37.89	218					numeric	55	"{""max"": 178500.0, ""median"": 24225.0, ""min"": 1153.0, ""q10"": 2680.0, ""q90"": 134500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].dt	collected_raw_precursor	37.89	218					categorical	16	"{""2026-09-22T11:31:00+09:00"": 102, ""2026-09-22T11:32:00+09:00"": 12, ""2026-09-22T11:33:00+09:00"": 7, ""2026-09-22T12:49:00+09:00"": 5, ""2026-09-23T11:31:00+09:00"": 50, ""2026-09-23T11:32:00+09:00"": 12, ""2026-09-23T11:33:00+09:00"": 8, ""2026-09-23T11:41:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].forming	collected_raw_precursor	37.89	218					categorical	1	"{""False"": 218}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].h	collected_raw_precursor	37.89	218					numeric	54	"{""max"": 178600.0, ""median"": 24250.0, ""min"": 1159.0, ""q10"": 2705.0, ""q90"": 135200.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].l	collected_raw_precursor	37.89	218					numeric	55	"{""max"": 178300.0, ""median"": 24050.0, ""min"": 1153.0, ""q10"": 2680.0, ""q90"": 134100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].o	collected_raw_precursor	37.89	218					numeric	56	"{""max"": 178300.0, ""median"": 24175.0, ""min"": 1159.0, ""q10"": 2680.0, ""q90"": 134500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].partial_volume	collected_raw_precursor	37.89	218					categorical	1	"{""False"": 218}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[151].v	collected_raw_precursor	37.89	218					numeric	56	"{""max"": 92619.0, ""median"": 2988.5, ""min"": 15.0, ""q10"": 459.0, ""q90"": 20108.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].c	collected_raw_precursor	38.46	216					numeric	55	"{""max"": 178500.0, ""median"": 24150.0, ""min"": 1153.0, ""q10"": 2650.0, ""q90"": 133400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].dt	collected_raw_precursor	38.46	216					categorical	16	"{""2026-09-22T11:32:00+09:00"": 101, ""2026-09-22T11:33:00+09:00"": 11, ""2026-09-22T11:34:00+09:00"": 7, ""2026-09-22T12:50:00+09:00"": 5, ""2026-09-23T11:32:00+09:00"": 50, ""2026-09-23T11:33:00+09:00"": 12, ""2026-09-23T11:34:00+09:00"": 8, ""2026-09-23T11:42:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].forming	collected_raw_precursor	38.46	216					categorical	1	"{""False"": 216}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].h	collected_raw_precursor	38.46	216					numeric	54	"{""max"": 178500.0, ""median"": 24225.0, ""min"": 1155.0, ""q10"": 2695.0, ""q90"": 134500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].l	collected_raw_precursor	38.46	216					numeric	54	"{""max"": 178500.0, ""median"": 24025.0, ""min"": 1150.0, ""q10"": 2645.0, ""q90"": 133100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].o	collected_raw_precursor	38.46	216					numeric	55	"{""max"": 178500.0, ""median"": 24150.0, ""min"": 1155.0, ""q10"": 2675.0, ""q90"": 134500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].partial_volume	collected_raw_precursor	38.46	216					categorical	1	"{""False"": 216}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[152].v	collected_raw_precursor	38.46	216					numeric	56	"{""max"": 150099.0, ""median"": 4558.5, ""min"": 14.0, ""q10"": 167.0, ""q90"": 22937.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].c	collected_raw_precursor	39.03	214					numeric	55	"{""max"": 178500.0, ""median"": 25600.0, ""min"": 1152.0, ""q10"": 2630.0, ""q90"": 134000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].dt	collected_raw_precursor	39.03	214					categorical	16	"{""2026-09-22T11:33:00+09:00"": 100, ""2026-09-22T11:34:00+09:00"": 11, ""2026-09-22T11:35:00+09:00"": 7, ""2026-09-22T12:51:00+09:00"": 5, ""2026-09-23T11:33:00+09:00"": 49, ""2026-09-23T11:34:00+09:00"": 12, ""2026-09-23T11:35:00+09:00"": 8, ""2026-09-23T11:43:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].forming	collected_raw_precursor	39.03	214					categorical	1	"{""False"": 214}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].h	collected_raw_precursor	39.03	214					numeric	54	"{""max"": 178600.0, ""median"": 25650.0, ""min"": 1155.0, ""q10"": 2650.0, ""q90"": 134400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].l	collected_raw_precursor	39.03	214					numeric	54	"{""max"": 178500.0, ""median"": 25400.0, ""min"": 1152.0, ""q10"": 2605.0, ""q90"": 133400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].o	collected_raw_precursor	39.03	214					numeric	54	"{""max"": 178600.0, ""median"": 25550.0, ""min"": 1153.0, ""q10"": 2650.0, ""q90"": 133500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].partial_volume	collected_raw_precursor	39.03	214					categorical	1	"{""False"": 214}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[153].v	collected_raw_precursor	39.03	214					numeric	56	"{""max"": 151959.0, ""median"": 4678.0, ""min"": 6.0, ""q10"": 346.0, ""q90"": 21108.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].c	collected_raw_precursor	39.6	212					numeric	53	"{""max"": 178600.0, ""median"": 25600.0, ""min"": 1148.0, ""q10"": 2625.0, ""q90"": 133000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].dt	collected_raw_precursor	39.6	212					categorical	15	"{""2026-09-22T11:34:00+09:00"": 100, ""2026-09-22T11:35:00+09:00"": 11, ""2026-09-22T11:36:00+09:00"": 7, ""2026-09-22T12:52:00+09:00"": 5, ""2026-09-23T11:34:00+09:00"": 49, ""2026-09-23T11:35:00+09:00"": 12, ""2026-09-23T11:36:00+09:00"": 8, ""2026-09-23T11:44:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].forming	collected_raw_precursor	39.6	212					categorical	1	"{""False"": 212}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].h	collected_raw_precursor	39.6	212					numeric	53	"{""max"": 178600.0, ""median"": 25700.0, ""min"": 1151.0, ""q10"": 2645.0, ""q90"": 134100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].l	collected_raw_precursor	39.6	212					numeric	53	"{""max"": 178500.0, ""median"": 25500.0, ""min"": 1147.0, ""q10"": 2615.0, ""q90"": 132500.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].o	collected_raw_precursor	39.6	212					numeric	53	"{""max"": 178600.0, ""median"": 25550.0, ""min"": 1151.0, ""q10"": 2625.0, ""q90"": 134000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].partial_volume	collected_raw_precursor	39.6	212					categorical	1	"{""False"": 212}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[154].v	collected_raw_precursor	39.6	212					numeric	54	"{""max"": 116422.0, ""median"": 2914.0, ""min"": 1.0, ""q10"": 179.0, ""q90"": 22581.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].c	collected_raw_precursor	40.46	209					numeric	53	"{""max"": 178500.0, ""median"": 25600.0, ""min"": 1145.0, ""q10"": 2620.0, ""q90"": 132800.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].dt	collected_raw_precursor	40.46	209					categorical	15	"{""2026-09-22T11:35:00+09:00"": 100, ""2026-09-22T11:36:00+09:00"": 10, ""2026-09-22T11:37:00+09:00"": 7, ""2026-09-22T12:53:00+09:00"": 5, ""2026-09-23T11:35:00+09:00"": 48, ""2026-09-23T11:36:00+09:00"": 12, ""2026-09-23T11:37:00+09:00"": 6, ""2026-09-23T11:46:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].forming	collected_raw_precursor	40.46	209					categorical	1	"{""False"": 209}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].h	collected_raw_precursor	40.46	209					numeric	53	"{""max"": 178600.0, ""median"": 25650.0, ""min"": 1146.0, ""q10"": 2650.0, ""q90"": 133400.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].l	collected_raw_precursor	40.46	209					numeric	53	"{""max"": 178500.0, ""median"": 25550.0, ""min"": 1143.0, ""q10"": 2615.0, ""q90"": 132300.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].o	collected_raw_precursor	40.46	209					numeric	53	"{""max"": 178600.0, ""median"": 25650.0, ""min"": 1146.0, ""q10"": 2625.0, ""q90"": 133000.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].partial_volume	collected_raw_precursor	40.46	209					categorical	1	"{""False"": 209}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[155].v	collected_raw_precursor	40.46	209					numeric	54	"{""max"": 91287.0, ""median"": 2199.0, ""min"": 3.0, ""q10"": 62.0, ""q90"": 12790.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].c	collected_raw_precursor	40.46	209					numeric	53	"{""max"": 178600.0, ""median"": 25600.0, ""min"": 1144.0, ""q10"": 2620.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].dt	collected_raw_precursor	40.46	209					categorical	15	"{""2026-09-22T11:36:00+09:00"": 100, ""2026-09-22T11:37:00+09:00"": 10, ""2026-09-22T11:38:00+09:00"": 7, ""2026-09-22T12:54:00+09:00"": 5, ""2026-09-23T11:36:00+09:00"": 48, ""2026-09-23T11:37:00+09:00"": 12, ""2026-09-23T11:38:00+09:00"": 6, ""2026-09-23T11:48:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].forming	collected_raw_precursor	40.46	209					categorical	1	"{""False"": 209}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].h	collected_raw_precursor	40.46	209					numeric	53	"{""max"": 178600.0, ""median"": 25650.0, ""min"": 1146.0, ""q10"": 2645.0, ""q90"": 132900.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].l	collected_raw_precursor	40.46	209					numeric	52	"{""max"": 178500.0, ""median"": 25550.0, ""min"": 1143.0, ""q10"": 2615.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].o	collected_raw_precursor	40.46	209					numeric	52	"{""max"": 178500.0, ""median"": 25650.0, ""min"": 1145.0, ""q10"": 2620.0, ""q90"": 132900.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].partial_volume	collected_raw_precursor	40.46	209					categorical	1	"{""False"": 209}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[156].v	collected_raw_precursor	40.46	209					numeric	54	"{""max"": 262163.0, ""median"": 2269.0, ""min"": 1.0, ""q10"": 88.6, ""q90"": 15057.4}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].c	collected_raw_precursor	40.74	208					numeric	51	"{""max"": 178500.0, ""median"": 25600.0, ""min"": 1144.0, ""q10"": 2700.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].dt	collected_raw_precursor	40.74	208					categorical	15	"{""2026-09-22T11:37:00+09:00"": 99, ""2026-09-22T11:38:00+09:00"": 10, ""2026-09-22T11:39:00+09:00"": 7, ""2026-09-22T12:55:00+09:00"": 5, ""2026-09-23T11:37:00+09:00"": 48, ""2026-09-23T11:38:00+09:00"": 12, ""2026-09-23T11:39:00+09:00"": 6, ""2026-09-23T11:50:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].forming	collected_raw_precursor	40.74	208					categorical	1	"{""False"": 208}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].h	collected_raw_precursor	40.74	208					numeric	52	"{""max"": 178600.0, ""median"": 25600.0, ""min"": 1145.0, ""q10"": 2725.0, ""q90"": 132300.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].l	collected_raw_precursor	40.74	208					numeric	54	"{""max"": 178500.0, ""median"": 25500.0, ""min"": 1144.0, ""q10"": 2630.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].o	collected_raw_precursor	40.74	208					numeric	54	"{""max"": 178600.0, ""median"": 25500.0, ""min"": 1144.0, ""q10"": 2635.0, ""q90"": 132300.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].partial_volume	collected_raw_precursor	40.74	208					categorical	1	"{""False"": 208}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[157].v	collected_raw_precursor	40.74	208					numeric	52	"{""max"": 234082.0, ""median"": 2830.0, ""min"": 1.0, ""q10"": 111.4, ""q90"": 20289.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].c	collected_raw_precursor	40.74	208					numeric	52	"{""max"": 178400.0, ""median"": 25500.0, ""min"": 1145.0, ""q10"": 2690.0, ""q90"": 131900.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].dt	collected_raw_precursor	40.74	208					categorical	15	"{""2026-09-22T11:38:00+09:00"": 99, ""2026-09-22T11:39:00+09:00"": 10, ""2026-09-22T11:40:00+09:00"": 7, ""2026-09-22T12:56:00+09:00"": 5, ""2026-09-23T11:38:00+09:00"": 48, ""2026-09-23T11:39:00+09:00"": 12, ""2026-09-23T11:40:00+09:00"": 6, ""2026-09-23T11:51:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].forming	collected_raw_precursor	40.74	208					categorical	1	"{""False"": 208}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].h	collected_raw_precursor	40.74	208					numeric	51	"{""max"": 178500.0, ""median"": 25600.0, ""min"": 1145.0, ""q10"": 2720.0, ""q90"": 132200.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].l	collected_raw_precursor	40.74	208					numeric	52	"{""max"": 178400.0, ""median"": 25500.0, ""min"": 1144.0, ""q10"": 2680.0, ""q90"": 131700.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].o	collected_raw_precursor	40.74	208					numeric	53	"{""max"": 178500.0, ""median"": 25500.0, ""min"": 1144.0, ""q10"": 2695.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].partial_volume	collected_raw_precursor	40.74	208					categorical	1	"{""False"": 208}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[158].v	collected_raw_precursor	40.74	208					numeric	54	"{""max"": 105852.0, ""median"": 3226.0, ""min"": 52.0, ""q10"": 229.0, ""q90"": 22401.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].c	collected_raw_precursor	40.74	208					numeric	52	"{""max"": 178400.0, ""median"": 25600.0, ""min"": 1146.0, ""q10"": 2645.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].dt	collected_raw_precursor	40.74	208					categorical	15	"{""2026-09-22T11:39:00+09:00"": 99, ""2026-09-22T11:40:00+09:00"": 10, ""2026-09-22T11:41:00+09:00"": 7, ""2026-09-22T12:57:00+09:00"": 5, ""2026-09-23T11:39:00+09:00"": 48, ""2026-09-23T11:40:00+09:00"": 12, ""2026-09-23T11:41:00+09:00"": 6, ""2026-09-23T11:52:00+09:00"": 7}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].forming	collected_raw_precursor	40.74	208					categorical	1	"{""False"": 208}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].h	collected_raw_precursor	40.74	208					numeric	51	"{""max"": 178500.0, ""median"": 25600.0, ""min"": 1146.0, ""q10"": 2695.0, ""q90"": 132100.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].l	collected_raw_precursor	40.74	208					numeric	53	"{""max"": 178400.0, ""median"": 25450.0, ""min"": 1145.0, ""q10"": 2645.0, ""q90"": 131800.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].o	collected_raw_precursor	40.74	208					numeric	52	"{""max"": 178400.0, ""median"": 25450.0, ""min"": 1145.0, ""q10"": 2690.0, ""q90"": 131900.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].partial_volume	collected_raw_precursor	40.74	208					categorical	1	"{""False"": 208}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[159].v	collected_raw_precursor	40.74	208					numeric	53	"{""max"": 150047.0, ""median"": 2067.0, ""min"": 1.0, ""q10"": 329.4, ""q90"": 10162.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[15].c	collected_raw_precursor	2.85	341					numeric	87	"{""max"": 213500.0, ""median"": 14420.0, ""min"": 1124.0, ""q10"": 2350.0, ""q90"": 130300.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[15].dt	collected_raw_precursor	2.85	341					categorical	10	"{""2026-09-22T09:15:00+09:00"": 197, ""2026-09-22T09:16:00+09:00"": 1, ""2026-09-22T09:17:00+09:00"": 8, ""2026-09-22T09:22:00+09:00"": 4, ""2026-09-22T09:44:00+09:00"": 6, ""2026-09-23T09:15:00+09:00"": 107, ""2026-09-23T09:16:00+09:00"": 10, ""2026-09-23T09:17:00+09:00"": 6}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[15].forming	collected_raw_precursor	2.85	341					categorical	1	"{""False"": 341}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[15].h	collected_raw_precursor	2.85	341					numeric	85	"{""max"": 214000.0, ""median"": 14440.0, ""min"": 1124.0, ""q10"": 2350.0, ""q90"": 130800.0}"
			unstable_array_index																	payload	payload.entry_candle_context.strategy_completed_bars.body.bars[15].l	collected_raw_precursor	2.85	341					numeric	86	"{""max"": 213500.0, ""median"": 14300.0, ""min"": 1119.0, ""q10"": 2350.0, ""q90"": 130300.0}"
